Paper_ID,Observation_ID,Author,Year,Title,Journal,DOI,URL,Language,Database,Latitude,Longitude,Country,Taxa_level,Order,Family,Genus,Binomial,Life_history_stage,Experimental_year_start,Experimental_year_end,Biodiversity_metric,Unit,IUCN_threat_category_1,IUCN_threat_category_2,IUCN_threat_category_3,Treatment,Treatment_quantity_unit,Control,Control_quantity,Control_quantity_unit,Evidence_type,Effect_size_type,Sample_variance_type,Aggregated,Contributor_name,Search_date,Notes,Effect_size,Sample_variance,Extracted_from,Treatment_quantity
Cuesta_2008,Cuesta_2008_11,Cuesta et al. ,2008,NA,NA,NA,NA,NA,NA,43.410619,-3.56305,Spain,NA,Coleoptera,Carabidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0,1.296666667,Table 1,56
Cuesta_2008,Cuesta_2008_12,Cuesta et al. ,2008,NA,NA,NA,NA,NA,NA,43.410619,-3.56305,Spain,NA,Coleoptera,Carabidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.239229689,0.209303905,Table 1,56
Cuesta_2008,Cuesta_2008_13,Cuesta et al. ,2008,NA,NA,NA,NA,NA,NA,43.410619,-3.56305,Spain,NA,Coleoptera,Carabidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.262364264,2.006725838,Table 1,56
Cuesta_2008,Cuesta_2008_14,Cuesta et al. ,2008,NA,NA,NA,NA,NA,NA,43.410619,-3.56305,Spain,NA,Coleoptera,Carabidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.393042588,1.74274377,Table 1,56
Cuesta_2008,Cuesta_2008_15,Cuesta et al. ,2008,NA,NA,NA,NA,NA,NA,43.410619,-3.56305,Spain,NA,Coleoptera,Carabidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0,0.666666667,Table 1,56
Cuesta_2008,Cuesta_2008_16,Cuesta et al. ,2008,NA,NA,NA,NA,NA,NA,43.410619,-3.56305,Spain,NA,Coleoptera,Carabidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.139761942,0.47715816,Table 1,56
Cuesta_2008,Cuesta_2008_17,Cuesta et al. ,2008,NA,NA,NA,NA,NA,NA,43.410619,-3.56305,Spain,NA,Coleoptera,Chrysomelidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.264692554,0.601881608,Table 1,56
Cuesta_2008,Cuesta_2008_18,Cuesta et al. ,2008,NA,NA,NA,NA,NA,NA,43.410619,-3.56305,Spain,NA,Hemiptera,Lygaeidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0,2.666666667,Table 1,56
Cuesta_2008,Cuesta_2008_19,Cuesta et al. ,2008,NA,NA,NA,NA,NA,NA,43.410619,-3.56305,Spain,NA,Hemiptera,Lygaeidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.41052841,0.799641744,Table 1,56
Cuesta_2008,Cuesta_2008_20,Cuesta et al. ,2008,NA,NA,NA,NA,NA,NA,43.410619,-3.56305,Spain,NA,Hemiptera,Lygaeidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.84729786,2.31292517,Table 1,56
Cuesta_2008,Cuesta_2008_21,Cuesta et al. ,2008,NA,NA,NA,NA,NA,NA,43.410619,-3.56305,Spain,NA,Hemiptera,Lygaeidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.530628251,0.841983852,Table 1,56
Cuesta_2008,Cuesta_2008_22,Cuesta et al. ,2008,NA,NA,NA,NA,NA,NA,43.410619,-3.56305,Spain,NA,Hemiptera,Lygaeidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.663294217,1.509956438,Table 1,56
Cuesta_2008,Cuesta_2008_23,Cuesta et al. ,2008,NA,NA,NA,NA,NA,NA,43.410619,-3.56305,Spain,NA,Hemiptera,Microphysidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.897119985,1.666666667,Table 1,56
Cuesta_2008,Cuesta_2008_24,Cuesta et al. ,2008,NA,NA,NA,NA,NA,NA,43.410619,-3.56305,Spain,NA,Hemiptera,Microphysidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0,2.666666667,Table 1,56
Cuesta_2008,Cuesta_2008_25,Cuesta et al. ,2008,NA,NA,NA,NA,NA,NA,43.410619,-3.56305,Spain,NA,Hemiptera,Miridae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-1.203972804,1.666666667,Table 1,56
Cuesta_2008,Cuesta_2008_26,Cuesta et al. ,2008,NA,NA,NA,NA,NA,NA,43.410619,-3.56305,Spain,NA,Hemiptera,Nabidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.262364264,1.376725838,Table 1,56
Cuesta_2008,Cuesta_2008_27,Cuesta et al. ,2008,NA,NA,NA,NA,NA,NA,43.410619,-3.56305,Spain,NA,Hemiptera,Nabidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0,2.666666667,Table 1,56
Cuesta_2008,Cuesta_2008_28,Cuesta et al. ,2008,NA,NA,NA,NA,NA,NA,43.410619,-3.56305,Spain,NA,Hemiptera,Tingidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.430782916,0.617357002,Table 1,56
Cuevas-Reyes_2011,Cuevas-Reyes_2011_1,Cuevas-Reyes et al. ,2011,NA,NA,NA,NA,NA,NA,-15.9333,-47.88333,Brazil,NA,Diptera,Cecidomyiidae,NA,NA,NA,NA,NA,Abundance,ind/cm^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.693147181,0.036017117,Figure 2,100
Cuevas-Reyes_2011,Cuevas-Reyes_2011_2,Cuevas-Reyes et al. ,2011,NA,NA,NA,NA,NA,NA,-15.9333,-47.88333,Brazil,NA,Diptera,Cecidomyiidae,NA,NA,NA,NA,NA,Abundance,ind/cm^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.491395665,0.140113324,Figure 2,100
Cuevas-Reyes_2011,Cuevas-Reyes_2011_3,Cuevas-Reyes et al. ,2011,NA,NA,NA,NA,NA,NA,-15.9333,-47.88333,Brazil,NA,Diptera,Cecidomyiidae,NA,NA,NA,NA,NA,Abundance,ind/cm^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.058273501,0.028799975,Figure 2,100
Cuevas-Reyes_2011,Cuevas-Reyes_2011_4,Cuevas-Reyes et al. ,2011,NA,NA,NA,NA,NA,NA,-15.9333,-47.88333,Brazil,NA,Diptera,Cecidomyiidae,NA,NA,NA,NA,NA,Abundance,ind/cm^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.28103385,0.306525833,Figure 2,100
Cuevas-Reyes_2011,Cuevas-Reyes_2011_5,Cuevas-Reyes et al. ,2011,NA,NA,NA,NA,NA,NA,-15.9333,-47.88333,Brazil,NA,Diptera,Cecidomyiidae,NA,NA,NA,NA,NA,Abundance,ind/cm^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-1.533927829,0.083612364,Figure 2,100
Cuevas-Reyes_2011,Cuevas-Reyes_2011_6,Cuevas-Reyes et al. ,2011,NA,NA,NA,NA,NA,NA,-15.9333,-47.88333,Brazil,NA,Diptera,Cecidomyiidae,NA,NA,NA,NA,NA,Abundance,ind/cm^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.05826656,0.037043683,Figure 2,100
Cuevas-Reyes_2011,Cuevas-Reyes_2011_7,Cuevas-Reyes et al. ,2011,NA,NA,NA,NA,NA,NA,-15.9333,-47.88333,Brazil,NA,Diptera,Cecidomyiidae,NA,NA,NA,NA,NA,Abundance,ind/cm^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.116012797,0.039496482,Figure 2,100
Cuevas-Reyes_2011,Cuevas-Reyes_2011_8,Cuevas-Reyes et al. ,2011,NA,NA,NA,NA,NA,NA,-15.9333,-47.88333,Brazil,NA,Diptera,Cecidomyiidae,NA,NA,NA,NA,NA,Abundance,ind/cm^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-1.728173243,0.155240287,Figure 2,100
Cuevas-Reyes_2011,Cuevas-Reyes_2011_9,Cuevas-Reyes et al. ,2011,NA,NA,NA,NA,NA,NA,-15.9333,-47.88333,Brazil,NA,Diptera,Cecidomyiidae,NA,NA,NA,NA,NA,Abundance,ind/cm^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.35668074,0.028863537,Figure 2,100
Cuevas-Reyes_2011,Cuevas-Reyes_2011_10,Cuevas-Reyes et al. ,2011,NA,NA,NA,NA,NA,NA,-15.9333,-47.88333,Brazil,NA,Diptera,Cecidomyiidae,NA,NA,NA,NA,NA,Abundance,ind/cm^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.980941758,0.300179899,Figure 2,100
Cuevas-Reyes_2011,Cuevas-Reyes_2011_11,Cuevas-Reyes et al. ,2011,NA,NA,NA,NA,NA,NA,-15.9333,-47.88333,Brazil,NA,Diptera,Cecidomyiidae,NA,NA,NA,NA,NA,Abundance,ind/cm^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.599611676,0.17866665,Figure 2,100
Cuevas-Reyes_2011,Cuevas-Reyes_2011_12,Cuevas-Reyes et al. ,2011,NA,NA,NA,NA,NA,NA,-15.9333,-47.88333,Brazil,NA,Diptera,Cecidomyiidae,NA,NA,NA,NA,NA,Abundance,ind/cm^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.925771572,0.201103721,Figure 2,100
Davidson_2004,Davidson_2004_1,Davidson et al. ,2004,NA,NA,NA,NA,NA,NA,-2.9833,-47.51667,Brazil,NA,Hymenoptera,Formicidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.046520016,0.069334962,Table 9,100
Davidson_2004,Davidson_2004_2,Davidson et al. ,2004,NA,NA,NA,NA,NA,NA,-2.9833,-47.51667,Brazil,NA,Hymenoptera,Formicidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.257829109,0.04689593,Table 9,50
Davidson_2004,Davidson_2004_3,Davidson et al. ,2004,NA,NA,NA,NA,NA,NA,-2.9833,-47.51667,Brazil,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.336472237,0.180397579,Table 9,100
Davidson_2004,Davidson_2004_4,Davidson et al. ,2004,NA,NA,NA,NA,NA,NA,-2.9833,-47.51667,Brazil,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.693147181,0.199988267,Table 9,50
Davidson_2004,Davidson_2004_5,Davidson et al. ,2004,NA,NA,NA,NA,NA,NA,-2.9833,-47.51667,Brazil,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.587786665,0.172335568,Table 9,150
Davidson_2004,Davidson_2004_6,Davidson et al. ,2004,NA,NA,NA,NA,NA,NA,-2.9833,-47.51667,Brazil,NA,Hymenoptera,Formicidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0,0.04131989,Table 9,150
Davidson_2004,Davidson_2004_7,Davidson et al. ,2004,NA,NA,NA,NA,NA,NA,-2.9833,-47.51667,Brazil,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.854415328,0.106300959,Table 9,100
Davidson_2004,Davidson_2004_8,Davidson et al. ,2004,NA,NA,NA,NA,NA,NA,-2.9833,-47.51667,Brazil,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.123304901,0.101174317,Table 9,50
Davidson_2004,Davidson_2004_9,Davidson et al. ,2004,NA,NA,NA,NA,NA,NA,-2.9833,-47.51667,Brazil,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.098612289,0.133405616,Table 9,150
Davidson_2004,Davidson_2004_10,Davidson et al. ,2004,NA,NA,NA,NA,NA,NA,-2.9833,-47.51667,Brazil,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.441832752,0.23864813,Table 9,100
Davidson_2004,Davidson_2004_11,Davidson et al. ,2004,NA,NA,NA,NA,NA,NA,-2.9833,-47.51667,Brazil,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.938269639,0.17915353,Table 9,50
Davidson_2004,Davidson_2004_12,Davidson et al. ,2004,NA,NA,NA,NA,NA,NA,-2.9833,-47.51667,Brazil,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.938269639,0.118665586,Table 9,150
Davis_2019,Davis_2019_1,Davis et al. ,2019,NA,NA,NA,NA,NA,NA,52.290083,-6.51725,Ireland,NA,Ephemeroptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,g/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.096331109,0.035201379,Supplimentry Material,NA
Davis_2019,Davis_2019_2,Davis et al. ,2019,NA,NA,NA,NA,NA,NA,52.290083,-6.51725,Ireland,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,g/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.068053463,0.056591627,Supplimentry Material,NA
Davis_2019,Davis_2019_3,Davis et al. ,2019,NA,NA,NA,NA,NA,NA,52.290083,-6.51725,Ireland,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,g/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.101112102,0.037265267,Supplimentry Material,NA
Davis_2019,Davis_2019_4,Davis et al. ,2019,NA,NA,NA,NA,NA,NA,52.290083,-6.51725,Ireland,NA,Plecoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,g/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.39803013,0.042192547,Supplimentry Material,NA
Davis_2019,Davis_2019_5,Davis et al. ,2019,NA,NA,NA,NA,NA,NA,52.290083,-6.51725,Ireland,NA,Trichoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,g/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.86081158,0.081913349,Supplimentry Material,NA
Davis_2019,Davis_2019_6,Davis et al. ,2019,NA,NA,NA,NA,NA,NA,52.290083,-6.51725,Ireland,NA,Ephemeroptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,g/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.337596464,0.04843744,Supplimentry Material,NA
Davis_2019,Davis_2019_7,Davis et al. ,2019,NA,NA,NA,NA,NA,NA,52.290083,-6.51725,Ireland,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,g/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.041385216,0.073300651,Supplimentry Material,NA
Davis_2019,Davis_2019_8,Davis et al. ,2019,NA,NA,NA,NA,NA,NA,52.290083,-6.51725,Ireland,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,g/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.124662392,0.015496652,Supplimentry Material,NA
Davis_2019,Davis_2019_9,Davis et al. ,2019,NA,NA,NA,NA,NA,NA,52.290083,-6.51725,Ireland,NA,Plecoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,g/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.467023001,0.094487836,Supplimentry Material,NA
Davis_2019,Davis_2019_10,Davis et al. ,2019,NA,NA,NA,NA,NA,NA,52.290083,-6.51725,Ireland,NA,Trichoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,g/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.919460307,0.073657399,Supplimentry Material,NA
Davis_2019,Davis_2019_11,Davis et al. ,2019,NA,NA,NA,NA,NA,NA,52.290083,-6.51725,Ireland,NA,Ephemeroptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,g/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.3142491,0.044517726,Supplimentry Material,NA
Davis_2019,Davis_2019_12,Davis et al. ,2019,NA,NA,NA,NA,NA,NA,52.290083,-6.51725,Ireland,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,g/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.311436158,0.049160347,Supplimentry Material,NA
Davis_2019,Davis_2019_13,Davis et al. ,2019,NA,NA,NA,NA,NA,NA,52.290083,-6.51725,Ireland,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,g/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.061587708,0.021954467,Supplimentry Material,NA
Davis_2019,Davis_2019_14,Davis et al. ,2019,NA,NA,NA,NA,NA,NA,52.290083,-6.51725,Ireland,NA,Plecoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,g/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.376051223,0.049760052,Supplimentry Material,NA
Davis_2019,Davis_2019_15,Davis et al. ,2019,NA,NA,NA,NA,NA,NA,52.290083,-6.51725,Ireland,NA,Trichoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,g/L,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.29951653,0.059942469,Supplimentry Material,NA
Dittrich_2012,Dittrich_2012_1,Dittrich & Helden ,2012,NA,NA,NA,NA,NA,NA,52.1552,0.170606,UK,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/m^2,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.425667815,0.061015836,Data From Authors,2.8
Dittrich_2012,Dittrich_2012_2,Dittrich & Helden ,2012,NA,NA,NA,NA,NA,NA,52.1552,0.170606,UK,NA,Hymenoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/m^2,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.530628251,0.05595026,Data From Authors,2.8
Dittrich_2012,Dittrich_2012_3,Dittrich & Helden ,2012,NA,NA,NA,NA,NA,NA,52.1552,0.170606,UK,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/m^2,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.405465108,0.115180341,Data From Authors,2.8
Dittrich_2012,Dittrich_2012_4,Dittrich & Helden ,2012,NA,NA,NA,NA,NA,NA,52.1552,0.170606,UK,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/m^2,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.780666559,0.040310465,Data From Authors,2.8
Dittrich_2012,Dittrich_2012_5,Dittrich & Helden ,2012,NA,NA,NA,NA,NA,NA,52.1552,0.170606,UK,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/m^2,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.682890681,0.082121151,Data From Authors,NA
Dittrich_2012,Dittrich_2012_6,Dittrich & Helden ,2012,NA,NA,NA,NA,NA,NA,52.1552,0.170606,UK,NA,Hymenoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/m^2,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.083108102,0.054801063,Data From Authors,NA
