Paper_ID,Included,Observation_ID ,Author,Year,Title,Journal,DOI,URL,Language,Latitude,Longitude,Country,Taxa_level,Taxa_name,Order,Family,Genus ,Binomial,Life_history_stage,Experimental_year_start,Experimental_year_end,Sampling_method,Sampling_intensity_unit,Sampling_intensity,Biodiversity_metric,Unit,IUCN_threat_category_1,IUCN_threat_category_2,IUCN_threat_category_3,Treatment,Treatment_quantity,Treatment_quantity_unit,Control,Control_quantity,Control_quantity_unit,Extracted_from,Evidence_type,Treatment_N,Treatment_mean,Treatment_error,Treatment_error_type,Control_N,Control_mean,Control_error,Control_error_type,Contributor_name,Search_date,Notes
Dauwalter_2018,Y,Dauwalter_2018_16,"Dauwalter, Daniel C. and Fesenmyer, Kurt A. and Miller, Scott W. and Porter, Tucker",2018,"Response of Riparian Vegetation, Instream Habitat, and Aquatic Biota to Riparian Grazing Exclosures",North American Journal of Fisheries Management,10.1002/nafm.10224,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053913593&doi=10.1002%2fnafm.10224&partnerID=40&md5=44a65ee8ba4f1f9195e67179d38b88a9,English,42.07812375,-113.9311838,United States,Genus,Baetis,Ephemeroptera                                     ,Baetidae                                          ,Baetis,,,2015,2015,"Surber sampler, 0.093m^2, 500 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,1,Presence,No livestock grazing and stream access,0,Absence,Raw Data,Experimental,4,310.483871,321.3349604,Standard deviation,4,363.9369235,153.2759248,Standard deviation,Lindsey,01-Dec-23,"Macroinvertebrate samples counted with a fixed count of 300 individuals. Richness counts standardized to ""operational taxonomic unit"" (most common unifier for all collected organisms, often Order) and fixed count. Raw data is only provided per site, so sampling size correlates to number of sites sampled. Some sites not included due to only one sampling site present for either treatment or control and unable to estimate error. Different sites/sampled exclosures have different control site resting periods, but all at least a decade or more of rest (see addit. data or contact LAB if necessary). "
Dauwalter_2018,Y,Dauwalter_2018_17,"Dauwalter, Daniel C. and Fesenmyer, Kurt A. and Miller, Scott W. and Porter, Tucker",2018,"Response of Riparian Vegetation, Instream Habitat, and Aquatic Biota to Riparian Grazing Exclosures",North American Journal of Fisheries Management,10.1002/nafm.10224,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053913593&doi=10.1002%2fnafm.10224&partnerID=40&md5=44a65ee8ba4f1f9195e67179d38b88a9,English,42.07812375,-113.9311838,United States,Genus,Fallceon,Ephemeroptera                                     ,Baetidae                                          ,Fallceon,,,2015,2015,"Surber sampler, 0.093m^2, 500 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,1,Presence,No livestock grazing and stream access,0,Absence,Raw Data,Experimental,4,2.240143369,2.688172043,Standard deviation,4,4.485032306,5.263457695,Standard deviation,Lindsey,01-Dec-23,"Macroinvertebrate samples counted with a fixed count of 300 individuals. Richness counts standardized to ""operational taxonomic unit"" (most common unifier for all collected organisms, often Order) and fixed count. Raw data is only provided per site, so sampling size correlates to number of sites sampled. Some sites not included due to only one sampling site present for either treatment or control and unable to estimate error. Different sites/sampled exclosures have different control site resting periods, but all at least a decade or more of rest (see addit. data or contact LAB if necessary). "
Dauwalter_2018,Y,Dauwalter_2018_18,"Dauwalter, Daniel C. and Fesenmyer, Kurt A. and Miller, Scott W. and Porter, Tucker",2018,"Response of Riparian Vegetation, Instream Habitat, and Aquatic Biota to Riparian Grazing Exclosures",North American Journal of Fisheries Management,10.1002/nafm.10224,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053913593&doi=10.1002%2fnafm.10224&partnerID=40&md5=44a65ee8ba4f1f9195e67179d38b88a9,English,42.07812375,-113.9311838,United States,Genus,Ephemera,Ephemeroptera                                     ,Ephemeridae                                       ,Ephemera,,,2015,2015,"Surber sampler, 0.093m^2, 500 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,1,Presence,No livestock grazing and stream access,0,Absence,Raw Data,Experimental,4,1.792114695,3.584229391,Standard deviation,4,1.075268817,2.150537634,Standard deviation,Lindsey,01-Dec-23,"Macroinvertebrate samples counted with a fixed count of 300 individuals. Richness counts standardized to ""operational taxonomic unit"" (most common unifier for all collected organisms, often Order) and fixed count. Raw data is only provided per site, so sampling size correlates to number of sites sampled. Some sites not included due to only one sampling site present for either treatment or control and unable to estimate error. Different sites/sampled exclosures have different control site resting periods, but all at least a decade or more of rest (see addit. data or contact LAB if necessary). "
Dauwalter_2018,Y,Dauwalter_2018_19,"Dauwalter, Daniel C. and Fesenmyer, Kurt A. and Miller, Scott W. and Porter, Tucker",2018,"Response of Riparian Vegetation, Instream Habitat, and Aquatic Biota to Riparian Grazing Exclosures",North American Journal of Fisheries Management,10.1002/nafm.10224,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053913593&doi=10.1002%2fnafm.10224&partnerID=40&md5=44a65ee8ba4f1f9195e67179d38b88a9,English,42.07812375,-113.9311838,United States,Genus,Rhithrogena,Ephemeroptera                                     ,Heptageniidae                                     ,Rhithrogena,,,2015,2015,"Surber sampler, 0.093m^2, 500 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,1,Presence,No livestock grazing and stream access,0,Absence,Raw Data,Experimental,4,6.720430108,13.44086022,Standard deviation,4,5.925628804,7.508464755,Standard deviation,Lindsey,01-Dec-23,"Macroinvertebrate samples counted with a fixed count of 300 individuals. Richness counts standardized to ""operational taxonomic unit"" (most common unifier for all collected organisms, often Order) and fixed count. Raw data is only provided per site, so sampling size correlates to number of sites sampled. Some sites not included due to only one sampling site present for either treatment or control and unable to estimate error. Different sites/sampled exclosures have different control site resting periods, but all at least a decade or more of rest (see addit. data or contact LAB if necessary). "
Dauwalter_2018,Y,Dauwalter_2018_20,"Dauwalter, Daniel C. and Fesenmyer, Kurt A. and Miller, Scott W. and Porter, Tucker",2018,"Response of Riparian Vegetation, Instream Habitat, and Aquatic Biota to Riparian Grazing Exclosures",North American Journal of Fisheries Management,10.1002/nafm.10224,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053913593&doi=10.1002%2fnafm.10224&partnerID=40&md5=44a65ee8ba4f1f9195e67179d38b88a9,English,42.07812375,-113.9311838,United States,Genus,Tricorythodes,Ephemeroptera                                     ,Leptohyphidae                                     ,Tricorythodes,,,2015,2015,"Surber sampler, 0.093m^2, 500 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,1,Presence,No livestock grazing and stream access,0,Absence,Raw Data,Experimental,4,899.6415771,882.9252776,Standard deviation,4,692.6494923,930.2359542,Standard deviation,Lindsey,01-Dec-23,"Macroinvertebrate samples counted with a fixed count of 300 individuals. Richness counts standardized to ""operational taxonomic unit"" (most common unifier for all collected organisms, often Order) and fixed count. Raw data is only provided per site, so sampling size correlates to number of sites sampled. Some sites not included due to only one sampling site present for either treatment or control and unable to estimate error. Different sites/sampled exclosures have different control site resting periods, but all at least a decade or more of rest (see addit. data or contact LAB if necessary). "
Dauwalter_2018,Y,Dauwalter_2018_21,"Dauwalter, Daniel C. and Fesenmyer, Kurt A. and Miller, Scott W. and Porter, Tucker",2018,"Response of Riparian Vegetation, Instream Habitat, and Aquatic Biota to Riparian Grazing Exclosures",North American Journal of Fisheries Management,10.1002/nafm.10224,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053913593&doi=10.1002%2fnafm.10224&partnerID=40&md5=44a65ee8ba4f1f9195e67179d38b88a9,English,42.07812375,-113.9311838,United States,Genus,Paraleptophlebia,Ephemeroptera                                     ,Leptophlebiidae                                   ,Paraleptophlebia,,,2015,2015,"Surber sampler, 0.093m^2, 500 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,1,Presence,No livestock grazing and stream access,0,Absence,Raw Data,Experimental,4,2.688172043,5.376344086,Standard deviation,4,4.704301075,9.408602151,Standard deviation,Lindsey,01-Dec-23,"Macroinvertebrate samples counted with a fixed count of 300 individuals. Richness counts standardized to ""operational taxonomic unit"" (most common unifier for all collected organisms, often Order) and fixed count. Raw data is only provided per site, so sampling size correlates to number of sites sampled. Some sites not included due to only one sampling site present for either treatment or control and unable to estimate error. Different sites/sampled exclosures have different control site resting periods, but all at least a decade or more of rest (see addit. data or contact LAB if necessary). "
Dauwalter_2018,Y,Dauwalter_2018_22,"Dauwalter, Daniel C. and Fesenmyer, Kurt A. and Miller, Scott W. and Porter, Tucker",2018,"Response of Riparian Vegetation, Instream Habitat, and Aquatic Biota to Riparian Grazing Exclosures",North American Journal of Fisheries Management,10.1002/nafm.10224,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053913593&doi=10.1002%2fnafm.10224&partnerID=40&md5=44a65ee8ba4f1f9195e67179d38b88a9,English,42.07812375,-113.9311838,United States,Family,Gomphidae,Odonata                                           ,Gomphidae,,,,2015,2015,"Surber sampler, 0.093m^2, 500 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,1,Presence,No livestock grazing and stream access,0,Absence,Raw Data,Experimental,4,18.36917563,17.9435344,Standard deviation,4,8.444260915,8.56786604,Standard deviation,Lindsey,01-Dec-23,"Macroinvertebrate samples counted with a fixed count of 300 individuals. Richness counts standardized to ""operational taxonomic unit"" (most common unifier for all collected organisms, often Order) and fixed count. Raw data is only provided per site, so sampling size correlates to number of sites sampled. Some sites not included due to only one sampling site present for either treatment or control and unable to estimate error. Different sites/sampled exclosures have different control site resting periods, but all at least a decade or more of rest (see addit. data or contact LAB if necessary). "
Dauwalter_2018,Y,Dauwalter_2018_23,"Dauwalter, Daniel C. and Fesenmyer, Kurt A. and Miller, Scott W. and Porter, Tucker",2018,"Response of Riparian Vegetation, Instream Habitat, and Aquatic Biota to Riparian Grazing Exclosures",North American Journal of Fisheries Management,10.1002/nafm.10224,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053913593&doi=10.1002%2fnafm.10224&partnerID=40&md5=44a65ee8ba4f1f9195e67179d38b88a9,English,42.07812375,-113.9311838,United States,Genus,Argia,Odonata                                           ,Coenagrionidae                                    ,Argia,,,2015,2015,"Surber sampler, 0.093m^2, 500 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,1,Presence,No livestock grazing and stream access,0,Absence,Raw Data,Experimental,4,2.688172043,3.104033705,Standard deviation,4,6.404650862,9.566886103,Standard deviation,Lindsey,01-Dec-23,"Macroinvertebrate samples counted with a fixed count of 300 individuals. Richness counts standardized to ""operational taxonomic unit"" (most common unifier for all collected organisms, often Order) and fixed count. Raw data is only provided per site, so sampling size correlates to number of sites sampled. Some sites not included due to only one sampling site present for either treatment or control and unable to estimate error. Different sites/sampled exclosures have different control site resting periods, but all at least a decade or more of rest (see addit. data or contact LAB if necessary). "
Dauwalter_2018,Y,Dauwalter_2018_24,"Dauwalter, Daniel C. and Fesenmyer, Kurt A. and Miller, Scott W. and Porter, Tucker",2018,"Response of Riparian Vegetation, Instream Habitat, and Aquatic Biota to Riparian Grazing Exclosures",North American Journal of Fisheries Management,10.1002/nafm.10224,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053913593&doi=10.1002%2fnafm.10224&partnerID=40&md5=44a65ee8ba4f1f9195e67179d38b88a9,English,42.07812375,-113.9311838,United States,Genus,Helicopsyche,Trichoptera                                       ,Helicopsychidae,Helicopsyche,,,2015,2015,"Surber sampler, 0.093m^2, 500 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,1,Presence,No livestock grazing and stream access,0,Absence,Raw Data,Experimental,4,1.344086022,2.688172043,Standard deviation,4,1.075268817,2.150537634,Standard deviation,Lindsey,01-Dec-23,"Macroinvertebrate samples counted with a fixed count of 300 individuals. Richness counts standardized to ""operational taxonomic unit"" (most common unifier for all collected organisms, often Order) and fixed count. Raw data is only provided per site, so sampling size correlates to number of sites sampled. Some sites not included due to only one sampling site present for either treatment or control and unable to estimate error. Different sites/sampled exclosures have different control site resting periods, but all at least a decade or more of rest (see addit. data or contact LAB if necessary). "
Dauwalter_2018,Y,Dauwalter_2018_25,"Dauwalter, Daniel C. and Fesenmyer, Kurt A. and Miller, Scott W. and Porter, Tucker",2018,"Response of Riparian Vegetation, Instream Habitat, and Aquatic Biota to Riparian Grazing Exclosures",North American Journal of Fisheries Management,10.1002/nafm.10224,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053913593&doi=10.1002%2fnafm.10224&partnerID=40&md5=44a65ee8ba4f1f9195e67179d38b88a9,English,42.07812375,-113.9311838,United States,Genus,Brachycentrus,Trichoptera                                       ,Brachycentridae                                   ,Brachycentrus,,,2015,2015,"Surber sampler, 0.093m^2, 500 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,1,Presence,No livestock grazing and stream access,0,Absence,Raw Data,Experimental,4,136.8727599,122.816256,Standard deviation,4,147.0795076,205.4971009,Standard deviation,Lindsey,01-Dec-23,"Macroinvertebrate samples counted with a fixed count of 300 individuals. Richness counts standardized to ""operational taxonomic unit"" (most common unifier for all collected organisms, often Order) and fixed count. Raw data is only provided per site, so sampling size correlates to number of sites sampled. Some sites not included due to only one sampling site present for either treatment or control and unable to estimate error. Different sites/sampled exclosures have different control site resting periods, but all at least a decade or more of rest (see addit. data or contact LAB if necessary). "
